id,app,feature,subject,predicate,object
ee7793de-65a8-4ade-bec6-5f56b32ffb8a,SMS,Record retail,Sales-Assistant,allow,find an existing customer  
ee7793de-65a8-4ade-bec6-5f56b32ffb8a,SMS,Record retail,Sales-Assistant,enter,customers name  
ee7793de-65a8-4ade-bec6-5f56b32ffb8a,SMS,Record retail,Sales-Assistant,enter,customer number  
ee7793de-65a8-4ade-bec6-5f56b32ffb8a,SMS,Record retail,Sales-Assistant,record,a new retail
3d72e93c-13ac-4659-ba71-fd6ed1b93fb0,SMS,Record retail,Sales-Assistant,enable,find existing product  
3d72e93c-13ac-4659-ba71-fd6ed1b93fb0,SMS,Record retail,Sales-Assistant,enter,product name  
3d72e93c-13ac-4659-ba71-fd6ed1b93fb0,SMS,Record retail,Sales-Assistant,include,product in new retail
7b76a9df-c20a-46d7-a702-f57132f3d9d4,SMS,Record retail,Sales-Assistant,enter,quantity  
7b76a9df-c20a-46d7-a702-f57132f3d9d4,SMS,Record retail,Sales-Assistant,select,product  
7b76a9df-c20a-46d7-a702-f57132f3d9d4,SMS,Record retail,Sales-Assistant,record,new retail
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,SMS,Record retail,system,provide,functionality  
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,SMS,Record retail,Sales-Assistant,add,selected product  
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,SMS,Record retail,Sales-Assistant,add,quantity  
cfd2a427-2d57-4c17-8c48-c727a3ad2d48,SMS,Record retail,Sales-Assistant,add,retail record
d67240ae-35d6-4e03-aa8c-992e73c67c85,SMS,Record retail,Sales-Assistant,support,finding additional products  
d67240ae-35d6-4e03-aa8c-992e73c67c85,SMS,Record retail,Sales-Assistant,add,additional products to the same retail record consecutively
84ffad8d-5c72-48de-9585-3c16823e8c10,SMS,Record retail,system,generate,new retail number  
84ffad8d-5c72-48de-9585-3c16823e8c10,SMS,Record retail,Sales-Assistant,create,new retail record
4bacfd9d-3eeb-441f-b8bb-71720b404997,SMS,View retail,Sales-Assistant,view,retail details  
4bacfd9d-3eeb-441f-b8bb-71720b404997,SMS,View retail,Sales-Assistant,find,existing retail  
4bacfd9d-3eeb-441f-b8bb-71720b404997,SMS,View retail,Access key,is,retail number
a5d5f14c-9de6-4cb9-81ee-4ca651604928,SMS,View retail,Sales-Assistant,search for,Customer  
a5d5f14c-9de6-4cb9-81ee-4ca651604928,SMS,View retail,Sales-Assistant,use,access keys  
a5d5f14c-9de6-4cb9-81ee-4ca651604928,SMS,View retail,Access keys,include,customer name  
a5d5f14c-9de6-4cb9-81ee-4ca651604928,SMS,View retail,Access keys,include,customer number  
a5d5f14c-9de6-4cb9-81ee-4ca651604928,SMS,View retail,Customer,have,retail number
b0bbbb63-1282-4fa6-9c79-9f2da049fed9,SMS,View retail,system,enable,Sales-Assistant  
b0bbbb63-1282-4fa6-9c79-9f2da049fed9,SMS,View retail,Sales-Assistant,find,retail details  
b0bbbb63-1282-4fa6-9c79-9f2da049fed9,SMS,View retail,Sales-Assistant,use,partial retail number  
b0bbbb63-1282-4fa6-9c79-9f2da049fed9,SMS,View retail,partial retail number,serve as,access key  
b0bbbb63-1282-4fa6-9c79-9f2da049fed9,SMS,View retail,Sales-Assistant,select,customer
f7902c92-7240-4bc8-8bf9-fb7fa757fa83,SMS,View retail,Sales-Assistant,identifies,retail  
f7902c92-7240-4bc8-8bf9-fb7fa757fa83,SMS,View retail,System,displays,existing retail data
2f3e84de-4861-4df5-bb0b-f0d9aa5bffdf,SMS,Add delivery retail,The system,shall allow,Sales-Assistant  
2f3e84de-4861-4df5-bb0b-f0d9aa5bffdf,SMS,Add delivery retail,Sales-Assistant,to find,existing retail delivery  
2f3e84de-4861-4df5-bb0b-f0d9aa5bffdf,SMS,Add delivery retail,existing retail delivery,using,access key  
2f3e84de-4861-4df5-bb0b-f0d9aa5bffdf,SMS,Add delivery retail,access key,is,retail number
33733d7b-c3cf-4d89-85fc-e273d2b7a5c4,SMS,Add delivery retail,Sales-Assistant,select,customer  
33733d7b-c3cf-4d89-85fc-e273d2b7a5c4,SMS,Add delivery retail,Sales-Assistant,find,retail
a6e19d47-1ba1-4701-9eff-07fde71bb3eb,SMS,Add delivery retail,Sales-Assistant,enable,select a delivery for the identified retail
d9c330b8-2f4b-444a-8e72-8eccc8791312,SMS,Add delivery retail,Sales-Assistant,find,retail delivery product  
d9c330b8-2f4b-444a-8e72-8eccc8791312,SMS,Add delivery retail,Sales-Assistant,use,access keys  
d9c330b8-2f4b-444a-8e72-8eccc8791312,SMS,Add delivery retail,Access keys,include,product name  
d9c330b8-2f4b-444a-8e72-8eccc8791312,SMS,Add delivery retail,Access keys,include,product number
c071cfbf-3990-48da-a20e-cb1020b41470,SMS,Add delivery retail,Sales-Assistant,enter,retail delivery quantity  
c071cfbf-3990-48da-a20e-cb1020b41470,SMS,Add delivery retail,system,enable,Sales-Assistant
f961e9b5-7646-4d59-b0d1-b0fe8e6e0f33,SMS,Add delivery retail,Sales-Assistant,add,multiple products  
f961e9b5-7646-4d59-b0d1-b0fe8e6e0f33,SMS,Add delivery retail,Sales-Assistant,add,products to the same delivery  
f961e9b5-7646-4d59-b0d1-b0fe8e6e0f33,SMS,Add delivery retail,Sales-Assistant,add,desired products
cf617f07-1533-4405-abfc-a6866eca88c8,SMS,Add delivery retail,Sales-Assistant,enter,delivery data  
cf617f07-1533-4405-abfc-a6866eca88c8,SMS,Add delivery retail,Sales-Assistant,enter,delivery receipt number  
cf617f07-1533-4405-abfc-a6866eca88c8,SMS,Add delivery retail,Sales-Assistant,enter,delivery date  
cf617f07-1533-4405-abfc-a6866eca88c8,SMS,Add delivery retail,Sales-Assistant,complete,delivery process
d5652f88-e8f9-42ae-9e5b-129bb6970a80,SMS,Add delivery retail,system,add,new delivery data  
d5652f88-e8f9-42ae-9e5b-129bb6970a80,SMS,Add delivery retail,required information,has been entered,system
92dae923-86ff-4a74-9354-75e2aa4e2b65,SMS,Add payment retail,Sales-Assistant,find,existing retail transaction  
92dae923-86ff-4a74-9354-75e2aa4e2b65,SMS,Add payment retail,Sales-Assistant,enter,retail number  
92dae923-86ff-4a74-9354-75e2aa4e2b65,SMS,Add payment retail,Retail number,serve as,access key
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,system,provide,option  
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,Sales-Assistant,select,Customer  
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,Sales-Assistant,enter,customer name  
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,Sales-Assistant,enter,customer number  
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,customer name,serve,access key  
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,customer number,serve,access key  
4660dc33-5326-44a0-9a7f-ea653a392d76,SMS,Add payment retail,retail number,be,unknown
8dd0ce60-f79b-496f-8596-c4177048c734,SMS,Add payment retail,Sales-Assistant,locate,retail transaction  
8dd0ce60-f79b-496f-8596-c4177048c734,SMS,Add payment retail,Sales-Assistant,enter,partial retail number  
8dd0ce60-f79b-496f-8596-c4177048c734,SMS,Add payment retail,Customer,is selected,access key
e78f72ce-79d8-4bcd-b815-65c642f03c73,SMS,Add payment retail,Sales-Assistant,select,existing retail transaction
e78f72ce-79d8-4bcd-b815-65c642f03c73,SMS,Add payment retail,System,allow,payment processing
8de15473-53df-4b13-a0c5-67252c27a3fb,SMS,Add payment retail,The system,shall provide,a form  
8de15473-53df-4b13-a0c5-67252c27a3fb,SMS,Add payment retail,Sales-Assistant,to enter,payment data  
8de15473-53df-4b13-a0c5-67252c27a3fb,SMS,Add payment retail,Payment data,including,payment sum  
8de15473-53df-4b13-a0c5-67252c27a3fb,SMS,Add payment retail,Payment data,including,payment date  
8de15473-53df-4b13-a0c5-67252c27a3fb,SMS,Add payment retail,Payment data,including,payment receipt number
835ecf24-6ef2-4cba-90d6-dcb7738cfb4e,SMS,Add payment retail,The system,shall record,new payment data  
835ecf24-6ef2-4cba-90d6-dcb7738cfb4e,SMS,Add payment retail,Sales-Assistant,enters,new payment data  
835ecf24-6ef2-4cba-90d6-dcb7738cfb4e,SMS,Add payment retail,The system,records,new payment data  
835ecf24-6ef2-4cba-90d6-dcb7738cfb4e,SMS,Add payment retail,New payment data,is for,selected retail transaction
6e7084c2-496b-4e4f-bf34-b026fe591885,SMS,Record returned product,Sales-Assistant,find,existing customer  
6e7084c2-496b-4e4f-bf34-b026fe591885,SMS,Record returned product,Sales-Assistant,use,customer name  
6e7084c2-496b-4e4f-bf34-b026fe591885,SMS,Record returned product,Sales-Assistant,use,customer number  
6e7084c2-496b-4e4f-bf34-b026fe591885,SMS,Record returned product,Customer,return,product
b5954fd6-14e8-4a42-b562-24baaf4b1ceb,SMS,Record returned product,Sales-Assistant,enable,find existing product  
b5954fd6-14e8-4a42-b562-24baaf4b1ceb,SMS,Record returned product,Sales-Assistant,find,existing product  
b5954fd6-14e8-4a42-b562-24baaf4b1ceb,SMS,Record returned product,Sales-Assistant,use,product name as access key
845ed7e0-a706-49a7-ad6f-0a1fba4f5f4d,SMS,Record returned product,Sales-Assistant,enter,returned product quantity  
845ed7e0-a706-49a7-ad6f-0a1fba4f5f4d,SMS,Record returned product,Sales-Assistant,enter,stock number  
845ed7e0-a706-49a7-ad6f-0a1fba4f5f4d,SMS,Record returned product,Sales-Assistant,enter,selected product
1ad20b30-a738-4a9c-9a6d-74bab56895c1,SMS,Record returned product,The system,shall enable,Sales-Assistant  
1ad20b30-a738-4a9c-9a6d-74bab56895c1,SMS,Record returned product,Sales-Assistant,to enter,returned product price
2a334122-39f3-46c9-a584-3a5a168c3fcc,SMS,Record returned product,The system,shall accept,the returned product  
2a334122-39f3-46c9-a584-3a5a168c3fcc,SMS,Record returned product,The system,process,the return transaction
8a619a3c-0181-4244-b0be-cd20582ba20c,SMS,Record returned product,Sales-Assistant,enter,payment receipt number  
8a619a3c-0181-4244-b0be-cd20582ba20c,SMS,Record returned product,Sales-Assistant,enter,payment date  
8a619a3c-0181-4244-b0be-cd20582ba20c,SMS,Record returned product,Sales-Assistant,enter,returned product transaction
2578a1e3-c880-4a43-9cf2-f0a7161ef6d5,SMS,Record returned product,system,shall update,new quantity in stock  
2578a1e3-c880-4a43-9cf2-f0a7161ef6d5,SMS,Record returned product,system,reflect,adjustments in inventory
147cc4ba-135e-4179-97c7-6abe950176cc,SMS,Record returned product,system,shall record,new payment details
994d7b93-79eb-4beb-b7b0-1d5818cac54c,SMS,Record feedback,Sales-Assistant,record,feedback  
994d7b93-79eb-4beb-b7b0-1d5818cac54c,SMS,Record feedback,Sales-Assistant,find,existing customer  
994d7b93-79eb-4beb-b7b0-1d5818cac54c,SMS,Record feedback,Customer,use,customer name  
994d7b93-79eb-4beb-b7b0-1d5818cac54c,SMS,Record feedback,Customer,use,customer number  
994d7b93-79eb-4beb-b7b0-1d5818cac54c,SMS,Record feedback,Customer name,serve,access key  
994d7b93-79eb-4beb-b7b0-1d5818cac54c,SMS,Record feedback,Customer number,serve,access key
d836c65f-08bf-4ab7-8c4c-ebf4d5b842db,SMS,Record feedback,The system,shall provide,an interface  
d836c65f-08bf-4ab7-8c4c-ebf4d5b842db,SMS,Record feedback,The interface,is for,the Sales-Assistant  
d836c65f-08bf-4ab7-8c4c-ebf4d5b842db,SMS,Record feedback,The Sales-Assistant,enter,feedback  
d836c65f-08bf-4ab7-8c4c-ebf4d5b842db,SMS,Record feedback,Feedback,is related to,a returned product  
d836c65f-08bf-4ab7-8c4c-ebf4d5b842db,SMS,Record feedback,The correct customer,is found,once
66de571a-1a20-4e16-96a3-cde6ab5a0095,SMS,Record feedback,The system,shall add,feedback data  
66de571a-1a20-4e16-96a3-cde6ab5a0095,SMS,Record feedback,The system,add,customers record
b996dc4d-6946-4125-8758-4c9daa06ac7a,SMS,Record feedback,system,ensure,feedback data is stored accurately  
b996dc4d-6946-4125-8758-4c9daa06ac7a,SMS,Record feedback,feedback data,is associated,correct customer profile  
b996dc4d-6946-4125-8758-4c9daa06ac7a,SMS,Record feedback,system,ensure,feedback data is associated with correct customer profile for future reference
f30d39a5-0ad8-4199-bd0c-e4fbbe04e2c1,SMS,Browse product information,The system,shall provide,Sales-Assistant  
f30d39a5-0ad8-4199-bd0c-e4fbbe04e2c1,SMS,Browse product information,The report,contain,current stock status of all products
51d8aa6d-0c6f-45aa-9737-46b77272423a,SMS,Browse product information,Sales-Assistant,access,report  
51d8aa6d-0c6f-45aa-9737-46b77272423a,SMS,Browse product information,report,list,products  
51d8aa6d-0c6f-45aa-9737-46b77272423a,SMS,Browse product information,products,have,retail prices
de8d686c-e986-498c-a0df-e0802865e1f8,SMS,Browse product information,The system,shall generate,a report  
de8d686c-e986-498c-a0df-e0802865e1f8,SMS,Browse product information,The report,includes,the wholesale price  
de8d686c-e986-498c-a0df-e0802865e1f8,SMS,Browse product information,The report,includes,the quantity  
de8d686c-e986-498c-a0df-e0802865e1f8,SMS,Browse product information,The report,is for,the Sales-Assistant  
de8d686c-e986-498c-a0df-e0802865e1f8,SMS,Browse product information,The report,is for,each product
3d1f22aa-54ef-4fc2-a0b3-f969ba3f56d1,SMS,Browse product information,Sales-Assistant,browse,product information  
3d1f22aa-54ef-4fc2-a0b3-f969ba3f56d1,SMS,Browse product information,Sales-Assistant,browse,stock status  
3d1f22aa-54ef-4fc2-a0b3-f969ba3f56d1,SMS,Browse product information,Sales-Assistant,browse,retail price  
3d1f22aa-54ef-4fc2-a0b3-f969ba3f56d1,SMS,Browse product information,Sales-Assistant,browse,wholesale price  
3d1f22aa-54ef-4fc2-a0b3-f969ba3f56d1,SMS,Browse product information,Sales-Assistant,browse,quantity
8769a9ad-af67-4230-83a9-2a3802f7e597,SMS,"Browse customer information""",Sales-Assistant,allow,access detailed customer information  
8769a9ad-af67-4230-83a9-2a3802f7e597,SMS,"Browse customer information""",Sales-Assistant,facilitate,browsing tasks  
8769a9ad-af67-4230-83a9-2a3802f7e597,SMS,"Browse customer information""",Sales-Assistant,facilitate,reporting tasks
3198e149-05f2-454c-a07a-4d2deb54b750,SMS,Browse customer information,system,provide,functionality  
3198e149-05f2-454c-a07a-4d2deb54b750,SMS,Browse customer information,Sales-Assistant,sort,customer information  
3198e149-05f2-454c-a07a-4d2deb54b750,SMS,Browse customer information,customer information,sort,by district  
3198e149-05f2-454c-a07a-4d2deb54b750,SMS,Browse customer information,Sales-Assistant,aid,in report generation
84f331ef-c6fa-42aa-a5bd-fd0b54e0ca68,SMS,Browse customer information,The system,shall produce,a detailed report of customer information  
84f331ef-c6fa-42aa-a5bd-fd0b54e0ca68,SMS,Browse customer information,The Sales-Assistant,upon request,produce a detailed report of customer information
334e8af6-f711-41da-83c3-f3ffd6deaa7c,SMS,Browse customer information,system,generate,customer list report  
334e8af6-f711-41da-83c3-f3ffd6deaa7c,SMS,Browse customer information,customer list report,sorted by,district  
334e8af6-f711-41da-83c3-f3ffd6deaa7c,SMS,Browse customer information,Sales-Assistant,initiate,system
ed2caa6c-8c2c-490f-9e90-1859b0a9985d,SMS,Browse customer information,The system,shall ensure,customer information accessed by the Sales-Assistant is current and up-to-date  
ed2caa6c-8c2c-490f-9e90-1859b0a9985d,SMS,Browse customer information,Customer information,accessed by,Sales-Assistant  
ed2caa6c-8c2c-490f-9e90-1859b0a9985d,SMS,Browse customer information,Customer information,is current and up-to-date,accurate reporting
1ce40c57-b281-45cf-a8df-7daf062acde9,SMS,Browse sales information about delivery,Sales Assistant,allow,browse delivery information related to contract sales  
1ce40c57-b281-45cf-a8df-7daf062acde9,SMS,Browse sales information about delivery,Sales Assistant,allow,browse delivery information related to wholesale  
1ce40c57-b281-45cf-a8df-7daf062acde9,SMS,Browse sales information about delivery,Sales Assistant,allow,browse delivery information related to retail
536c0789-d6b4-443e-9fae-505f30d3aa04,SMS,Browse sales information about delivery,Sales Assistant,generate,detailed report  
536c0789-d6b4-443e-9fae-505f30d3aa04,SMS,Browse sales information about delivery,detailed report,include,deliveries  
536c0789-d6b4-443e-9fae-505f30d3aa04,SMS,Browse sales information about delivery,deliveries,be made to,customer  
536c0789-d6b4-443e-9fae-505f30d3aa04,SMS,Browse sales information about delivery,detailed report,cover,specified period
f1c70dc8-6b87-44fc-b1f8-e548d627edb8,SMS,Browse sales information about delivery,system,provide,report  
f1c70dc8-6b87-44fc-b1f8-e548d627edb8,SMS,Browse sales information about delivery,report,contain,detailed list of contract sale deliveries  
f1c70dc8-6b87-44fc-b1f8-e548d627edb8,SMS,Browse sales information about delivery,detailed list of contract sale deliveries,be for,Sales Assistant
7ca712cf-3f23-48e1-b01e-344b47e78c25,SMS,Browse sales information about delivery,system,produce,report  
7ca712cf-3f23-48e1-b01e-344b47e78c25,SMS,Browse sales information about delivery,report,contain,detailed list of wholesale deliveries  
7ca712cf-3f23-48e1-b01e-344b47e78c25,SMS,Browse sales information about delivery,detailed list of wholesale deliveries,be accessible by,Sales Assistant
85f2c171-23e7-4326-90b9-975cf31b2717,SMS,Browse sales information about delivery,The system,shall generate,a report detailing retail deliveries
76a466d2-4181-47a0-a21a-a4938511ed1c,SMS,Browse sales information about payment,Sales-Assistant,enter,specific time period  
76a466d2-4181-47a0-a21a-a4938511ed1c,SMS,Browse sales information about payment,Sales-Assistant,enter,date  
76a466d2-4181-47a0-a21a-a4938511ed1c,SMS,Browse sales information about payment,Sales-Assistant,browse,detailed sales information  
76a466d2-4181-47a0-a21a-a4938511ed1c,SMS,Browse sales information about payment,Detailed sales information,relate to,payments
c9ac41e4-c869-4324-a65a-72cb37293a89,SMS,Browse sales information about payment,Sales-Assistant,access,the system  
c9ac41e4-c869-4324-a65a-72cb37293a89,SMS,Browse sales information about payment,The system,generate,a detailed report of payment listings for contract sales for the specified period
fa03c467-61f4-45ef-b6ef-db4a3cdfc9a8,SMS,Browse sales information about payment,system,generate,detailed report of payment listings for wholesale transactions for the specified period  
