"source_id","option_id","source","option"
"4e7ee4cc-3a00-4988-8641-834f5a00ca10","883786a9-a36d-4763-b1a9-f4f0fd25119b",The system shall ensure that the ID card number is unique and notify the Sales Assistant if the entered ID card number already exists in the database.,The system shall require the Sales Assistant to enter a unique stock number for the new product.
"4e7ee4cc-3a00-4988-8641-834f5a00ca10","84ffad8d-5c72-48de-9585-3c16823e8c10",The system shall ensure that the ID card number is unique and notify the Sales Assistant if the entered ID card number already exists in the database.,The system shall generate a new retail number for each new retail record created by the Sales-Assistant.
"4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb","474418fc-7c58-4487-882a-ed37b9ca7bc1",The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,"The system must allow the administrator to easily add a new employee record to the database by filling out an input form with relevant employee details (e.g., name, position, department, etc.)."
"4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb","057d198d-f770-4683-9f34-fee32d840afb",The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,The system must allow the administrator to remove an employee record from the list and database as needed.
"4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb","9be0c133-efc7-4c73-8a3b-c23416431ec5",The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,"The system must provide a ""Print"" option, allowing the administrator to print a detailed report of employee information with a single click on the print icon."
"4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb","5e366e67-06af-4000-9a85-4c9e592cc385",The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,"The system must provide the administrator with the ability to view a list of all users, showing details such as username, role, and user status."
"4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb",cd2e6c72-c60e-412d-a9c5-e4fa3c7e43cc,The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,"The system must display a list of all employees in a tabular format, showing key information such as employee name, ID, position, and department."
"4f3ce2f1-a343-4246-8d7d-0e5257539dcb",dcf45e4f-3535-4968-b917-14f77190109b,"The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition.","The system shall display a confirmation message with the product name, product number, and recorded price details after successful product addition."
"4f3ce2f1-a343-4246-8d7d-0e5257539dcb",bbe6309c-f1b0-4a46-98ec-6143f29b6fb6,"The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition.",The system shall display a confirmation message summarizing the updated information after the changes are successfully saved.
"4f3ce2f1-a343-4246-8d7d-0e5257539dcb",a682fb54-6366-45c6-ae02-7c8e24df5d33,"The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition.","The system shall display a confirmation message showing the product name, product number, and updated stock quantity after the product is successfully added."
"4f3ce2f1-a343-4246-8d7d-0e5257539dcb","77a57e05-63ee-46f4-b130-f2fa94d7997c","The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition.","Upon successful addition, the system shall generate a unique customer number for the new potential customer."
"4f3ce2f1-a343-4246-8d7d-0e5257539dcb","9f201428-8309-4ba4-8b81-67514a8a427d","The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition.",The system shall display a confirmation message showing the updated quantity and stock details after the product has been successfully updated.
"5116ed99-57af-41e6-8cc8-82a858a11ddf",c520c45b-e137-4ca0-a0e7-4e6f4f359c27,The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,The system shall provide functionality for the Sales-Assistant to change the assigned staff for the contract by using the staff's name as an access key.
"5116ed99-57af-41e6-8cc8-82a858a11ddf","52a84349-c307-4e43-bb4d-8cfcdb865e50",The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,The system shall support the Sales-Assistant in finding an existing product for the new contract by using the product name as the access key.
"5116ed99-57af-41e6-8cc8-82a858a11ddf",d5fce2e5-97e1-4e07-a1a7-483cb9ce67c8,The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,The system shall allow the Sales-Assistant to find an existing contract using the contract number as the access key.
"5116ed99-57af-41e6-8cc8-82a858a11ddf","756c29c3-b9b0-4c37-ab9a-73c7908e6fd3",The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.
"5116ed99-57af-41e6-8cc8-82a858a11ddf","6e7084c2-496b-4e4f-bf34-b026fe591885",The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,The system shall allow the Sales-Assistant to find an existing customer for a returned product using the customer name or customer number as access keys.
"5152618d-f817-4626-a054-65c60b2648f9",a9274c35-d0ca-4c63-a635-2bd269c2d2a5," After the sale is registered, the system must maintain the Sales Person’s login session and ensure the system menu is still displayed.","After the employee registration process is complete, the system must maintain the Sales Manager’s login session and ensure the system menu is still displayed."
"5152618d-f817-4626-a054-65c60b2648f9","1368e9d5-612b-465b-a39d-f085e511080b"," After the sale is registered, the system must maintain the Sales Person’s login session and ensure the system menu is still displayed.","After the product is successfully registered, the system must maintain the Sales Manager’s session and ensure the system menu is still displayed."
"5152618d-f817-4626-a054-65c60b2648f9","1cab1730-2664-4342-ac7f-6bf98cc5bfec"," After the sale is registered, the system must maintain the Sales Person’s login session and ensure the system menu is still displayed.","After the customer registration is completed, the system must maintain the user’s login session and ensure the system menu is still displayed."
"5152618d-f817-4626-a054-65c60b2648f9","80064e85-095f-43b6-8366-407db5120af6"," After the sale is registered, the system must maintain the Sales Person’s login session and ensure the system menu is still displayed.",The system must verify that the Sales Person is logged into the system before allowing access to product inventory and sales functionalities.
"5152618d-f817-4626-a054-65c60b2648f9","6220c6dc-14fd-4d60-ad29-69c73a617c5e"," After the sale is registered, the system must maintain the Sales Person’s login session and ensure the system menu is still displayed.",The system must verify that the Sales Person or Sales Manager is logged into the system before allowing access to the customer registration form.
"51d8aa6d-0c6f-45aa-9737-46b77272423a",de8d686c-e986-498c-a0df-e0802865e1f8,The system shall enable the Sales-Assistant to access a report listing all products along with their retail prices.,The system shall generate a report for the Sales-Assistant that includes the wholesale price and quantity for each product.
